"","Player","Season","Season.Type","Position","Team","GP","TOI","CF","CA","CF60","CA60","CF%","CSh%","CSv%","FF","FA","FF60","FA60","FF%","FSh%","FSv%","SF","SA","SF60","SA60","SF%","Sh%","Sv%","xGF","xGA","xGF60","xGA60","xGF%","xFSh%","xFSv%","Adj.FSv%","SCF","SCA","SCF60","SCA60","SCF%","PDO","xPDO","GF","GA","GF60","GA60","GF%","FO%","PENDIFF"
"1323","JEAN-GABRIEL.PAGEAU","20132014","Regular","C","OTT",28,227.35,216,205,57,54.1,51.31,1.85,95.61,161,165,42.49,43.55,49.39,2.48,94.55,114,113,30.09,29.82,50.22,3.51,92.04,8.8,8.43,2.32,2.22,51.08,5.47,94.89,-0.35,31,30,8.18,7.92,50.82,95.54,100.36,4,9,1.06,2.38,30.77,53.54,-4
"1324","JEAN-GABRIEL.PAGEAU","20142015","Regular","C","OTT",50,573.09,549,511,57.48,53.5,51.79,3.83,96.09,409,382,42.82,39.99,51.71,5.13,94.76,301,281,31.51,29.42,51.72,6.98,92.88,25.35,21.55,2.65,2.26,54.05,6.2,94.36,0.4,87,65,9.11,6.81,57.24,99.86,100.56,21,20,2.2,2.09,51.22,50.94,12
"1325","JEAN-GABRIEL.PAGEAU","20152016","Regular","C","OTT",82,1069.14,931,1052,52.25,59.04,46.95,4.51,96.48,659,765,36.98,42.93,46.28,6.37,95.16,483,550,27.11,30.87,46.76,8.7,93.27,37.81,44.07,2.12,2.47,46.18,5.74,94.24,0.92,132,144,7.41,8.08,47.83,101.97,99.98,42,37,2.36,2.08,53.16,54.1,-10
"1326","JEAN-GABRIEL.PAGEAU","20162017","Regular","C","OTT",82,1028.43,910,1051,53.09,61.32,46.4,4.29,96.76,673,746,39.26,43.52,47.43,5.79,95.44,492,519,28.7,30.28,48.66,7.93,93.45,42.99,44.78,2.51,2.61,48.98,6.39,94,1.45,138,146,8.05,8.52,48.59,101.38,100.39,39,34,2.28,1.98,53.42,54.9,-8
"1327","JEAN-PHILIPPE.COTE","20132014","Regular","D","T.B",19,168.82,191,141,67.88,50.11,57.53,1.05,98.58,147,98,52.24,34.83,60,1.36,97.96,102,68,36.25,24.17,60,1.96,97.06,8.19,5.36,2.91,1.9,60.45,5.57,94.53,3.43,17,14,6.04,4.98,54.84,99.02,100.1,2,2,0.71,0.71,50,48.99,-13
"1328","JEFF.CARTER","20132014","Regular","C","L.A",72,918.46,1056,802,68.99,52.39,56.84,3.79,95.76,798,630,52.13,41.16,55.88,5.01,94.6,562,460,36.71,30.05,54.99,7.12,92.61,48.52,38.96,3.17,2.55,55.46,6.08,93.82,0.79,161,132,10.52,8.62,54.95,99.73,99.9,40,34,2.61,2.22,54.05,53.23,11
"1329","JEFF.CARTER","20142015","Regular","C","L.A",82,1041.56,1125,859,64.81,49.48,56.7,4.53,96.04,858,655,49.43,37.73,56.71,5.94,94.81,592,459,34.1,26.44,56.33,8.61,92.59,51.45,38.2,2.96,2.2,57.39,6,94.17,0.64,179,128,10.31,7.37,58.31,101.21,100.16,51,34,2.94,1.96,60,50.65,7
"1330","JEFF.CARTER","20152016","Regular","C","L.A",77,1014.32,1157,902,68.44,53.36,56.19,3.54,96.12,870,710,51.46,42,55.06,4.71,95.07,598,488,35.37,28.87,55.06,6.86,92.83,50.93,40.78,3.01,2.41,55.53,5.85,94.26,0.81,174,127,10.29,7.51,57.81,99.68,100.11,41,35,2.43,2.07,53.95,47.59,-1
"1331","JEFF.CARTER","20162017","Regular","C","L.A",82,1032.37,1104,913,64.16,53.06,54.73,4.08,95.73,823,675,47.83,39.23,54.94,5.47,94.22,581,479,33.77,27.84,54.81,7.75,91.86,47.32,41.51,2.75,2.41,53.27,5.75,93.85,0.37,146,136,8.49,7.9,51.77,99.6,99.6,45,39,2.62,2.27,53.57,53.33,7
"1332","JEFF.HALPERN","20132014","Regular","C","ARI",69,545.07,458,479,50.42,52.73,48.88,3.71,94.99,338,347,37.21,38.2,49.34,5.03,93.08,244,250,26.86,27.52,49.39,6.97,90.4,18.44,21.37,2.03,2.35,46.31,5.45,93.84,-0.76,65,78,7.16,8.59,45.45,97.37,99.29,17,24,1.87,2.64,41.46,55.14,-14
"1333","JEFF.PETRY","20132014","Regular","D","EDM",80,1307.47,1135,1292,52.09,59.29,46.77,3.79,95.36,828,981,38,45.02,45.77,5.19,93.88,585,698,26.85,32.03,45.6,7.35,91.4,53.28,59.9,2.45,2.75,47.08,6.44,93.89,-0.01,184,197,8.44,9.04,48.29,98.75,100.33,43,60,1.97,2.75,41.75,51.45,-4
"1334","JEFF.PETRY","20142015","Regular","D","EDM/MTL",78,1336.5,1173,1304,52.66,58.54,47.36,3.15,95.09,827,960,37.13,43.1,46.28,4.47,93.33,567,702,25.45,31.52,44.68,6.53,90.88,45.91,58.81,2.06,2.64,43.84,5.55,93.87,-0.54,143,190,6.42,8.53,42.94,97.41,99.42,37,64,1.66,2.87,36.63,48.68,-21
"1335","JEFF.PETRY","20152016","Regular","D","MTL",51,816.78,828,688,60.82,50.54,54.62,2.9,95.49,589,499,43.27,36.66,54.14,4.07,93.79,428,369,31.44,27.11,53.7,5.61,91.6,35.59,30.83,2.61,2.26,53.58,6.04,93.82,-0.03,115,109,8.45,8.01,51.34,97.21,99.86,24,31,1.76,2.28,43.64,50.28,-4
"1336","JEFF.PETRY","20162017","Regular","D","MTL",80,1378.93,1493,1253,64.96,54.52,54.37,3.88,95.61,1078,925,46.91,40.25,53.82,5.38,94.05,764,691,33.24,30.07,52.51,7.59,92.04,66.94,55.65,2.91,2.42,54.61,6.21,93.98,0.07,226,191,9.83,8.31,54.2,99.63,100.19,58,55,2.52,2.39,51.33,51.43,-4
"1337","JEFF.SCHULTZ","20142015","Regular","D","L.A",9,128.67,114,86,53.16,40.1,57,3.51,96.51,84,62,39.17,28.91,57.53,4.76,95.16,60,45,27.98,20.98,57.14,6.67,93.33,5.03,3.71,2.34,1.73,57.52,5.98,94.01,1.15,18,12,8.39,5.6,60,100,100,4,3,1.87,1.4,57.14,51.35,-4
"1338","JEFF.SKINNER","20132014","Regular","C","CAR",71,937.42,963,917,61.64,58.69,51.22,4.15,95.09,696,715,44.55,45.76,49.33,5.75,93.71,496,520,31.75,33.28,48.82,8.06,91.35,39.42,42.44,2.52,2.72,48.15,5.66,94.06,-0.36,128,147,8.19,9.41,46.55,99.41,99.73,40,45,2.56,2.88,47.06,50.26,17
"1339","JEFF.SKINNER","20142015","Regular","C","CAR",77,999.22,974,916,58.49,55,51.53,2.87,95.09,728,685,43.71,41.13,51.52,3.85,93.43,508,484,30.5,29.06,51.21,5.51,90.7,43.85,42.84,2.63,2.57,50.58,6.02,93.75,-0.31,146,144,8.77,8.65,50.34,96.21,99.77,28,45,1.68,2.7,38.36,49.27,26
"1340","JEFF.SKINNER","20152016","Regular","C","CAR",82,1091.64,1032,997,56.72,54.8,50.86,4.65,95.59,769,765,42.27,42.05,50.13,6.24,94.25,548,542,30.12,29.79,50.28,8.76,91.88,47.85,49.52,2.63,2.72,49.14,6.22,93.53,0.72,159,181,8.74,9.95,46.76,100.64,99.75,48,44,2.64,2.42,52.17,49.05,25
"1341","JEFF.SKINNER","20162017","Regular","C","CAR",78,1133.54,1159,1107,61.35,58.6,51.15,5,95.03,849,846,44.94,44.78,50.09,6.83,93.5,617,590,32.66,31.23,51.12,9.4,90.68,57.94,54.65,3.07,2.89,51.46,6.83,93.54,-0.04,203,203,10.75,10.75,50,100.08,100.37,58,55,3.07,2.91,51.33,51.37,17
"1342","JEREMY.MORIN","20132014","Regular","L","CHI",24,210.04,238,142,67.99,40.56,62.63,5.46,93.66,164,110,46.85,31.42,59.85,7.93,91.82,121,87,34.56,24.85,58.17,10.74,89.66,10.39,6.12,2.97,1.75,62.91,6.33,94.43,-2.61,35,22,10,6.28,61.4,100.4,100.77,13,9,3.71,2.57,59.09,45.21,3
"1343","JEREMY.MORIN","20142015","Regular","L","CBJ/CHI",43,418.93,397,348,56.86,49.84,53.29,3.78,95.98,307,268,43.97,38.38,53.39,4.89,94.78,246,202,35.23,28.93,54.91,6.1,93.07,16.73,15.67,2.4,2.24,51.64,5.45,94.15,0.62,54,51,7.73,7.3,51.43,99.17,99.6,15,14,2.15,2.01,51.72,51.14,-15
"1344","JEREMY.WELSH","20132014","Regular","C","VAN",19,127.26,103,117,48.56,55.16,46.82,3.88,95.73,84,79,39.6,37.25,51.53,4.76,93.67,59,54,27.82,25.46,52.21,6.78,90.74,4.2,4.7,1.98,2.21,47.2,5,94.06,-0.38,14,19,6.6,8.96,42.42,97.52,99.05,4,5,1.89,2.36,44.44,48.21,0
"1345","JERRED.SMITHSON","20132014","Regular","C","TOR",18,120.07,61,126,30.48,62.96,32.62,0,96.83,36,84,17.99,41.98,30,0,95.24,19,57,9.49,28.48,25,0,92.98,1.38,4.06,0.69,2.03,25.33,3.82,95.17,0.07,4,8,2,4,33.33,92.98,98.99,0,4,0,2,0,59.79,-8
"1346","JERRY.D'AMIGO","20132014","Regular","R","TOR",22,151.32,93,148,36.88,58.68,38.59,5.38,95.95,68,113,26.96,44.81,37.57,7.35,94.69,48,82,19.03,32.51,36.92,10.42,92.68,4.54,5.58,1.8,2.21,44.85,6.68,95.06,-0.37,14,16,5.55,6.34,46.67,103.1,101.74,5,6,1.98,2.38,45.45,56.33,9
"1347","JERRY.D'AMIGO","20142015","Regular","R","BUF",9,74.66,58,88,46.61,70.72,39.73,1.72,94.32,46,61,36.97,49.02,42.99,2.17,91.8,30,46,24.11,36.97,39.47,3.33,89.13,2,3.72,1.61,2.99,35.01,4.35,93.91,-2.11,6,13,4.82,10.45,31.58,92.46,98.26,1,5,0.8,4.02,16.67,53.23,1
"1348","JESPER.FAST","20132014","Regular","R","NYR",11,101.76,94,66,55.42,38.92,58.75,1.06,90.91,66,53,38.92,31.25,55.46,1.52,88.68,52,41,30.66,24.17,55.91,1.92,85.37,4.27,2.9,2.52,1.71,59.52,6.46,94.53,-5.85,13,10,7.67,5.9,56.52,87.29,100.99,1,6,0.59,3.54,14.29,34.52,2
"1349","JESPER.FAST","20142015","Regular","R","NYR",58,596.66,528,530,53.1,53.3,49.91,3.79,95.85,406,398,40.83,40.02,50.5,4.93,94.47,310,292,31.17,29.36,51.5,6.45,92.47,23.69,21.6,2.38,2.17,52.31,5.84,94.57,-0.1,87,76,8.75,7.64,53.37,98.92,100.41,20,22,2.01,2.21,47.62,47.73,12
"1350","JESPER.FAST","20152016","Regular","R","NYR",79,949.26,837,886,52.9,56,48.58,4.42,96.39,618,640,39.06,40.45,49.13,5.99,95,432,446,27.31,28.19,49.2,8.56,92.83,35.12,41.82,2.22,2.64,45.65,5.68,93.47,1.53,123,166,7.77,10.49,42.56,101.39,99.15,37,32,2.34,2.02,53.62,49.19,2
"1351","JESPER.FAST","20162017","Regular","R","NYR",68,785.35,674,725,51.49,55.39,48.18,4.75,96,497,527,37.97,40.26,48.54,6.44,94.5,349,372,26.66,28.42,48.4,9.17,92.2,30.23,30.43,2.31,2.33,49.83,6.08,94.23,0.27,110,114,8.4,8.71,49.11,101.37,100.31,32,29,2.44,2.22,52.46,51.25,-13
"1352","JESSE.JOENSUU","20132014","Regular","L","EDM",42,356.75,287,369,48.27,62.06,43.75,2.09,94.31,193,268,32.46,45.07,41.87,3.11,92.16,138,182,23.21,30.61,43.12,4.35,88.46,10.82,15.92,1.82,2.68,40.46,5.6,94.06,-1.9,32,53,5.38,8.91,37.65,92.81,99.67,6,21,1.01,3.53,22.22,55.66,1
"1353","JESSE.JOENSUU","20142015","Regular","L","EDM",20,190.04,158,186,49.88,58.72,45.93,0.63,93.55,120,130,37.89,41.04,48,0.83,90.77,79,92,24.94,29.05,46.2,1.27,86.96,7.16,7.58,2.26,2.39,48.55,5.96,94.17,-3.4,25,23,7.89,7.26,52.08,88.22,100.13,1,12,0.32,3.79,7.69,57.78,-7
"1354","JESSE.PULJUJARVI","20162017","Regular","R","EDM",28,286.12,264,233,55.36,48.86,53.12,4.17,97.85,198,175,41.52,36.7,53.08,5.56,97.14,140,132,29.36,27.68,51.47,7.86,96.21,11.13,10.61,2.33,2.22,51.21,5.62,93.94,3.2,39,33,8.18,6.92,54.17,104.07,99.56,11,5,2.31,1.05,68.75,41.53,3
"1355","JESSE.WINCHESTER","20132014","Regular","C","FLA",52,523.19,493,460,56.54,52.75,51.73,4.26,95.22,373,346,42.78,39.68,51.88,5.63,93.64,271,261,31.08,29.93,50.94,7.75,91.57,22.04,21.97,2.53,2.52,50.08,5.91,93.65,-0.01,66,73,7.57,8.37,47.48,99.32,99.56,21,22,2.41,2.52,48.84,50.27,3
"1356","JIMMY.HAYES","20132014","Regular","R","CHI/FLA",55,525.3,439,486,50.14,55.51,47.46,5.01,95.27,330,377,37.69,43.06,46.68,6.67,93.9,242,281,27.64,32.1,46.27,9.09,91.81,19.57,23.54,2.24,2.69,45.4,5.93,93.76,0.14,65,79,7.42,9.02,45.14,100.91,99.69,22,23,2.51,2.63,48.89,41.67,-8
"1357","JIMMY.HAYES","20142015","Regular","R","FLA",72,907.89,860,802,56.84,53,51.74,4.53,95.64,671,651,44.34,43.02,50.76,5.81,94.62,481,471,31.79,31.13,50.53,8.11,92.57,36.64,36.49,2.42,2.41,50.1,5.46,94.39,0.23,101,106,6.67,7.01,48.79,100.68,99.85,39,35,2.58,2.31,52.7,48.39,-3
"1358","JIMMY.HAYES","20152016","Regular","R","BOS",75,909.13,767,890,50.62,58.74,46.29,4.04,95.17,611,693,40.32,45.74,46.86,5.07,93.8,476,490,31.41,32.34,49.28,6.51,91.22,32.65,37.13,2.15,2.45,46.79,5.34,94.64,-0.85,109,116,7.19,7.66,48.44,97.74,99.99,31,43,2.05,2.84,41.89,43.96,-15
"1359","JIMMY.HAYES","20162017","Regular","R","BOS",58,508.4,488,459,57.59,54.17,51.53,3.48,95.64,353,351,41.66,41.42,50.14,4.82,94.3,262,254,30.92,29.98,50.78,6.49,92.13,19.05,18.3,2.25,2.16,51,5.4,94.79,-0.48,56,61,6.61,7.2,47.86,98.61,100.18,17,20,2.01,2.36,45.95,47.93,-12
"1360","JIMMY.VESEY","20162017","Regular","L","NYR",80,944.93,764,944,48.51,59.94,44.73,4.06,95.55,572,689,36.32,43.75,45.36,5.42,93.9,402,513,25.53,32.57,43.93,7.71,91.81,38.43,45.74,2.44,2.9,45.66,6.72,93.36,0.54,141,155,8.95,9.84,47.64,99.52,100.08,31,42,1.97,2.67,42.47,48.27,1
"1361","JIM.SLATER","20132014","Regular","C","WPG",27,222.94,200,203,53.83,54.63,49.63,2,95.07,145,140,39.02,37.68,50.88,2.76,92.86,106,103,28.53,27.72,50.72,3.77,90.29,10.04,9.86,2.7,2.65,50.46,6.93,92.96,-0.1,42,43,11.3,11.57,49.41,94.06,99.88,4,10,1.08,2.69,28.57,61.68,1
"1362","JIM.SLATER","20142015","Regular","C","WPG",82,546.48,441,533,48.42,58.52,45.28,3.85,96.06,331,401,36.34,44.03,45.22,5.14,94.76,230,288,25.25,31.62,44.4,7.39,92.71,20.27,24.53,2.23,2.69,45.24,6.12,93.88,0.88,65,84,7.14,9.22,43.62,100.1,100,17,21,1.87,2.31,44.74,62.68,-10
"1363","JIRI.HUDLER","20132014","Regular","C","CGY",75,1085.98,887,1013,49.01,55.97,46.68,5.41,96.25,632,698,34.92,38.56,47.52,7.59,94.56,441,493,24.37,27.24,47.22,10.88,92.29,39.9,40.19,2.2,2.22,49.82,6.31,94.24,0.31,137,123,7.57,6.8,52.69,103.18,100.56,48,38,2.65,2.1,55.81,45.36,21
"1364","JIRI.HUDLER","20142015","Regular","C","CGY",78,1074.72,950,1086,53.04,60.63,46.66,5.47,96.13,675,756,37.68,42.21,47.17,7.7,94.44,471,525,26.3,29.31,47.29,11.04,92,40.85,46.78,2.28,2.61,46.62,6.05,93.81,0.63,146,167,8.15,9.32,46.65,103.04,99.86,52,42,2.9,2.34,55.32,46.57,21
"1365","JIRI.HUDLER","20152016","Regular","C","CGY/FLA",72,902.02,774,816,51.48,54.28,48.68,5.81,94.36,552,607,36.72,40.38,47.63,8.15,92.42,399,436,26.54,29,47.78,11.28,89.45,32.22,37.56,2.14,2.5,46.17,5.84,93.81,-1.39,111,123,7.38,8.18,47.44,100.73,99.65,45,46,2.99,3.06,49.45,48.91,41
"1366","JIRI.HUDLER","20162017","Regular","C","DAL",32,301.5,299,319,59.5,63.48,48.38,4.35,96.24,214,233,42.59,46.37,47.87,6.07,94.85,138,178,27.46,35.42,43.67,9.42,93.26,12.22,14.69,2.43,2.92,45.42,5.71,93.7,1.15,40,57,7.96,11.34,41.24,102.68,99.41,13,12,2.59,2.39,52,46.69,7
"1367","JIRI.SEKAC","20142015","Regular","L","ANA/MTL",69,842.75,735,740,52.33,52.68,49.83,3.95,96.35,541,535,38.52,38.09,50.28,5.36,94.95,379,391,26.98,27.84,49.22,7.65,93.09,30.69,32.13,2.19,2.29,48.85,5.67,93.99,0.96,89,113,6.34,8.05,44.06,100.75,99.67,29,27,2.06,1.92,51.79,52.58,5
"1368","JIRI.SEKAC","20152016","Regular","L","ANA/ARI/CHI",39,408.98,359,317,52.67,46.51,53.11,1.39,96.53,257,227,37.7,33.3,53.1,1.95,95.15,194,161,28.46,23.62,54.65,2.58,93.17,11.86,12.09,1.74,1.77,49.53,4.62,94.68,0.48,37,39,5.43,5.72,48.68,95.75,99.29,5,11,0.73,1.61,31.25,50.83,9
"1369","JIRI.TLUSTY","20132014","Regular","C","CAR",68,847.56,846,805,59.89,56.99,51.24,4.37,95.78,638,610,45.16,43.18,51.12,5.8,94.43,446,419,31.57,29.66,51.56,8.3,91.89,35.18,36.96,2.49,2.62,48.77,5.51,93.94,0.48,112,117,7.93,8.28,48.91,100.18,99.46,37,34,2.62,2.41,52.11,52.92,-4
"1370","JIRI.TLUSTY","20142015","Regular","C","CAR/WPG",72,920.41,920,779,59.97,50.78,54.15,3.48,94.61,656,576,42.76,37.55,53.25,4.88,92.71,460,415,29.99,27.05,52.57,6.96,89.88,39.7,39.15,2.59,2.55,50.35,6.05,93.2,-0.5,141,138,9.19,9,50.54,96.84,99.26,32,42,2.09,2.74,43.24,53.09,14
"1371","JIRI.TLUSTY","20152016","Regular","C","N.J",30,355.78,265,282,44.69,47.56,48.45,2.26,97.87,212,195,35.75,32.89,52.09,2.83,96.92,150,147,25.3,24.79,50.51,4,95.92,12.25,12.03,2.07,2.03,50.45,5.78,93.83,3.09,34,42,5.73,7.08,44.74,99.92,99.61,6,6,1.01,1.01,50,51.5,1
"1372","JOAKIM.ANDERSSON","20132014","Regular","C","DET",65,679.31,579,580,51.14,51.23,49.96,3.8,94.66,453,436,40.01,38.51,50.96,4.86,92.89,332,315,29.32,27.82,51.31,6.63,90.16,25.02,24.14,2.21,2.13,50.89,5.52,94.46,-1.57,76,80,6.71,7.07,48.72,96.79,99.99,22,31,1.94,2.74,41.51,50.77,-24
"1373","JOAKIM.ANDERSSON","20142015","Regular","C","DET",68,608.11,425,533,41.93,52.59,44.36,3.06,96.44,318,396,31.38,39.07,44.54,4.09,95.2,244,310,24.07,30.59,44.04,5.33,93.87,17.95,22.51,1.77,2.22,44.37,5.64,94.32,0.89,67,80,6.61,7.89,45.58,99.2,99.96,13,19,1.28,1.87,40.62,54.6,-19
"1374","JOAKIM.ANDERSSON","20152016","Regular","C","DET",29,203.99,160,170,47.06,50,48.48,3.12,97.65,125,136,36.77,40,47.89,4,97.06,82,101,24.12,29.71,44.81,6.1,96.04,7.45,7.79,2.19,2.29,48.9,5.96,94.27,2.78,19,27,5.59,7.94,41.3,102.14,100.24,5,4,1.47,1.18,55.56,53.61,-4
"1375","JOAKIM.LINDSTROM","20142015","Regular","C","STL/TOR",53,518.94,464,447,53.65,51.68,50.93,1.72,95.08,337,339,38.96,39.2,49.85,2.37,93.51,247,247,28.56,28.56,50,3.24,91.09,17.06,18.01,1.97,2.08,48.64,5.06,94.69,-1.18,44,55,5.09,6.36,44.44,94.33,99.75,8,22,0.92,2.54,26.67,49.19,-3
"1376","JOAKIM.NORDSTROM","20132014","Regular","C","CHI",16,162.63,144,142,53.13,52.39,50.35,3.47,95.07,110,114,40.58,42.06,49.11,4.55,93.86,84,83,30.99,30.62,50.3,5.95,91.57,6.72,5.75,2.48,2.12,53.91,6.11,94.96,-1.1,22,15,8.12,5.53,59.46,97.52,101.07,5,7,1.84,2.58,41.67,44.65,-4
"1377","JOAKIM.NORDSTROM","20142015","Regular","C","CHI",38,381.26,329,335,51.78,52.72,49.55,1.22,97.01,248,242,39.03,38.08,50.61,1.61,95.87,186,177,29.27,27.86,51.24,2.15,94.35,13.61,14.1,2.14,2.22,49.11,5.49,94.17,1.7,41,48,6.45,7.55,46.07,96.5,99.66,4,10,0.63,1.57,28.57,55.68,-1
"1378","JOAKIM.NORDSTROM","20152016","Regular","C","CAR",71,938.64,807,825,51.59,52.74,49.45,3.47,96.12,596,617,38.1,39.44,49.13,4.7,94.81,413,438,26.4,28,48.53,6.78,92.69,35.73,40.03,2.28,2.56,47.16,6,93.51,1.3,118,151,7.54,9.65,43.87,99.47,99.51,28,32,1.79,2.05,46.67,54.92,9
"1379","JOAKIM.NORDSTROM","20162017","Regular","C","CAR",81,858.84,742,768,51.84,53.65,49.14,2.29,96.22,552,561,38.56,39.19,49.6,3.08,94.83,383,397,26.76,27.74,49.1,4.44,92.7,34.42,33.26,2.4,2.32,50.86,6.24,94.07,0.76,117,114,8.17,7.96,50.65,97.13,100.31,17,29,1.19,2.03,36.96,51.21,-3
"1380","JOE.COLBORNE","20132014","Regular","C","CGY",80,965.83,783,940,48.64,58.4,45.44,4.21,95.21,565,649,35.1,40.32,46.54,5.84,93.07,395,444,24.54,27.58,47.08,8.35,89.86,32.56,42.4,2.02,2.63,43.44,5.76,93.47,-0.4,92,147,5.72,9.13,38.49,98.22,99.23,33,45,2.05,2.8,42.31,47.37,-5
"1381","JOE.COLBORNE","20142015","Regular","C","CGY",64,797.82,618,823,46.48,61.89,42.89,4.69,97.21,430,555,32.34,41.74,43.65,6.74,95.86,306,395,23.01,29.71,43.65,9.48,94.18,25.27,30.66,1.9,2.31,45.19,5.88,94.48,1.38,81,98,6.09,7.37,45.25,103.65,100.35,29,23,2.18,1.73,55.77,48.62,-5
"1382","JOE.COLBORNE","20152016","Regular","C","CGY",73,899.57,806,869,53.76,57.96,48.12,5.46,94.82,577,624,38.49,41.62,48.04,7.63,92.79,427,445,28.48,29.68,48.97,10.3,89.89,35.44,39.66,2.36,2.65,47.19,6.14,93.64,-0.86,126,133,8.4,8.87,48.65,100.19,99.79,44,45,2.93,3,49.44,47.12,10
"1383","JOE.COLBORNE","20162017","Regular","C","COL",62,566.78,459,518,48.59,54.84,46.98,2.4,93.82,330,392,34.93,41.5,45.71,3.33,91.84,221,310,23.4,32.82,41.62,4.98,89.68,15.92,21.19,1.69,2.24,42.9,4.82,94.59,-2.76,41,67,4.34,7.09,37.96,94.65,99.42,11,32,1.16,3.39,25.58,48.85,-20
"1384","JOE.CORVO","20132014","Regular","D","OTT",25,358.49,369,339,61.76,56.74,52.12,3.52,94.99,280,270,46.86,45.19,50.91,4.64,93.7,206,194,34.48,32.47,51.5,6.31,91.24,15,16.42,2.51,2.75,47.74,5.36,93.92,-0.22,52,59,8.7,9.87,46.85,97.55,99.28,13,17,2.18,2.85,43.33,53.93,-4
"1385","JOEL.ARMIA","20152016","Regular","R","WPG",43,471.31,404,397,51.43,50.54,50.44,3.47,95.97,289,276,36.79,35.14,51.15,4.84,94.2,204,192,25.97,24.44,51.52,6.86,91.67,18.28,17.26,2.33,2.2,51.43,6.32,93.75,0.46,74,58,9.42,7.38,56.06,98.53,100.07,14,16,1.78,2.04,46.67,42.53,-1
"1386","JOEL.ARMIA","20162017","Regular","R","WPG",56,668.97,586,671,52.56,60.18,46.62,3.58,95.83,445,511,39.91,45.83,46.55,4.72,94.52,335,393,30.05,35.25,46.02,6.27,92.88,29.09,32.2,2.61,2.89,47.47,6.54,93.7,0.82,103,95,9.24,8.52,52.02,99.14,100.24,21,28,1.88,2.51,42.86,50.55,-3
"1387","JOEL.EDMUNDSON","20152016","Regular","D","STL",67,893.95,882,768,59.2,51.55,53.45,2.95,96.09,658,582,44.16,39.06,53.06,3.95,94.85,458,433,30.74,29.06,51.4,5.68,93.07,34.89,33.41,2.34,2.24,51.08,5.3,94.26,0.59,107,116,7.18,7.79,47.98,98.75,99.56,26,30,1.75,2.01,46.43,49.26,-23
"1388","JOEL.EDMUNDSON","20162017","Regular","D","STL",69,1054.29,943,1009,53.67,57.42,48.31,3.92,96.83,692,754,39.38,42.91,47.86,5.35,95.76,504,539,28.68,30.67,48.32,7.34,94.06,38.31,43.75,2.18,2.49,46.69,5.54,94.2,1.56,114,145,6.49,8.25,44.02,101.4,99.73,37,32,2.11,1.82,53.62,49.58,-26
"1389","JOEL.ERIKSSON EK","20162017","Regular","C","MIN",15,151.39,119,165,47.16,65.39,41.9,5.88,96.36,94,128,37.25,50.73,42.34,7.45,95.31,64,98,25.36,38.84,39.51,10.94,93.88,3.97,5.96,1.57,2.36,39.97,4.22,95.34,-0.03,10,16,3.96,6.34,38.46,104.82,99.57,7,6,2.77,2.38,53.85,46.36,0
"1390","JOEL.HANLEY","20152016","Regular","D","MTL",10,134.34,114,120,50.92,53.6,48.72,7.02,93.33,89,82,39.75,36.62,52.05,8.99,90.24,70,64,31.26,28.58,52.24,11.43,87.5,4.75,5.17,2.12,2.31,47.91,5.34,93.7,-3.46,16,18,7.15,8.04,47.06,98.93,99.04,8,8,3.57,3.57,50,52.14,-10
"1391","JOEL.HANLEY","20162017","Regular","D","MTL",7,69.55,55,56,47.45,48.31,49.55,1.82,92.86,37,37,31.92,31.92,50,2.7,89.19,28,26,24.16,22.43,51.85,3.57,84.62,2.34,2.34,2.02,2.02,50,6.33,93.67,-4.48,8,7,6.9,6.04,53.33,88.19,100,1,4,0.86,3.45,20,50.88,3
"1392","JOEL.VERMIN","20162017","Regular","R","T.B",18,170.95,140,175,49.14,61.42,44.44,4.29,97.71,106,124,37.2,43.52,46.09,5.66,96.77,74,86,25.97,30.18,46.25,8.11,95.35,5.94,6.49,2.08,2.28,47.78,5.6,94.77,2.01,17,16,5.97,5.62,51.52,103.46,100.37,6,4,2.11,1.4,60,40.99,2
"1393","JOEL.WARD","20132014","Regular","R","WSH",82,967.03,860,955,53.36,59.25,47.38,5.58,95.81,626,701,38.84,43.49,47.17,7.67,94.29,467,525,28.98,32.57,47.08,10.28,92.38,40.66,40.59,2.52,2.52,50.04,6.49,94.21,0.08,137,127,8.5,7.88,51.89,102.66,100.7,48,40,2.98,2.48,54.55,47.61,-1
"1394","JOEL.WARD","20142015","Regular","R","WSH",82,1033.47,934,930,54.23,53.99,50.11,3.53,96.02,679,663,39.42,38.49,50.6,4.86,94.42,491,490,28.51,28.45,50.05,6.72,92.45,41.76,36.82,2.42,2.14,53.14,6.15,94.45,-0.03,138,127,8.01,7.37,52.08,99.17,100.6,33,37,1.92,2.15,47.14,50.44,1
"1395","JOEL.WARD","20152016","Regular","R","S.J",79,1013.38,951,860,56.31,50.92,52.51,3.68,95.47,692,591,40.97,34.99,53.94,5.06,93.4,492,441,29.13,26.11,52.73,7.11,91.16,44.58,35.61,2.64,2.11,55.59,6.44,93.97,-0.57,171,133,10.12,7.87,56.25,98.27,100.42,35,39,2.07,2.31,47.3,49.65,5
"1396","JOEL.WARD","20162017","Regular","R","S.J",78,991.9,948,926,57.34,56.01,50.59,3.59,96.44,672,655,40.65,39.62,50.64,5.06,94.96,450,443,27.22,26.8,50.39,7.56,92.55,42.9,43.76,2.59,2.65,49.5,6.38,93.32,1.64,157,137,9.5,8.29,53.4,100.11,99.7,34,33,2.06,2,50.75,49.05,7
